name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Oriol Romeu Vidal,Southampton,Everton,2021-08-14,False,MC,79,0,0.03,0,0.0,2,1,0,2.2,0,0,2,0.0,0.0,79.0
Oriol Romeu Vidal,Southampton,Watford,2021-10-30,False,MC,89,0,0.09,0,0.06,3,1,2,6.3,0,1,0,2.0,0.03,84.0
Oriol Romeu Vidal,Southampton,Aston Villa,2021-11-05,True,MC,90,0,0.04,0,0.0,2,1,0,1.4,0,1,0,2.5,0.06,86.0
Oriol Romeu Vidal,Southampton,Norwich,2021-11-20,False,MC,72,0,0.04,0,0.0,2,1,0,2.3,0,0,1,2.33,0.05,82.5
Oriol Romeu Vidal,Southampton,Liverpool,2021-11-27,False,MC,90,0,0.0,0,0.0,2,0,0,1.7,0,0,4,2.25,0.05,84.0
Oriol Romeu Vidal,Southampton,Leeds United,2021-12-01,True,MC,90,0,0.0,0,0.07,1,0,2,3.7,0,0,2,2.2,0.04,85.0
Oriol Romeu Vidal,Southampton,Brighton,2021-12-04,True,MC,90,0,0.0,0,0.08,1,0,1,3.4,0,0,1,2.0,0.04,85.71
Oriol Romeu Vidal,Southampton,Crystal Palace,2021-12-15,False,MC,90,0,0.03,0,0.0,2,2,0,1.1,0,0,2,1.6,0.02,86.25
Oriol Romeu Vidal,Southampton,West Ham,2021-12-26,False,DMC,90,0,0.02,0,0.02,2,1,1,3.3,0,0,2,1.6,0.01,86.67
Oriol Romeu Vidal,Southampton,Manchester United,2021-08-22,True,MC,90,0,0.0,0,0.0,2,0,0,2.4,0,0,1,1.6,0.01,87.0
Oriol Romeu Vidal,Southampton,Brentford,2022-01-11,True,MC,90,0,0.11,1,0.46,5,2,2,7.1,0,0,1,1.6,0.01,87.27
Oriol Romeu Vidal,Southampton,Wolverhampton,2022-01-15,False,MC,90,0,0.01,0,0.39,2,1,3,8.6,0,0,3,2.4,0.23,87.5
Oriol Romeu Vidal,Southampton,Manchester City,2022-01-22,True,MC,90,0,0.0,0,0.0,2,0,0,0.8,0,0,1,2.6,0.24,87.69
Oriol Romeu Vidal,Southampton,Tottenham,2022-02-09,False,MC,90,0,0.16,0,0.0,1,4,0,5.9,0,0,2,2.6,0.23,87.86
Oriol Romeu Vidal,Southampton,Manchester United,2022-02-12,False,MC,90,0,0.01,0,0.09,3,1,2,4.5,1,0,1,2.4,0.26,88.0
Oriol Romeu Vidal,Southampton,Everton,2022-02-19,True,MC,90,0,0.02,0,0.2,3,1,3,6.8,0,1,0,2.6,0.26,88.12
Oriol Romeu Vidal,Southampton,Norwich,2022-02-25,True,MC,90,1,0.03,0,0.06,10,1,1,8.4,2,1,0,2.2,0.04,88.24
Oriol Romeu Vidal,Southampton,Aston Villa,2022-03-05,False,MC,76,0,0.0,0,0.1,1,0,2,3.6,0,0,4,3.8,0.04,87.56
Oriol Romeu Vidal,Southampton,Newcastle United,2022-03-10,True,MC,78,0,0.02,0,0.0,2,1,0,2.5,0,0,2,3.6,0.04,87.05
Oriol Romeu Vidal,Southampton,Watford,2022-03-13,True,MC,73,0,0.0,0,0.04,1,0,1,1.9,0,0,2,3.8,0.02,86.35
Oriol Romeu Vidal,Southampton,Newcastle United,2021-08-28,False,MC,87,0,0.1,0,0.02,2,1,1,5.5,0,0,1,3.4,0.01,86.38
Oriol Romeu Vidal,Southampton,Leicester City,2022-04-02,False,MC,63,0,0.0,0,0.75,2,0,3,5.1,0,0,1,3.2,0.03,85.32
Oriol Romeu Vidal,Southampton,Chelsea,2022-04-09,True,MC,35,0,0.0,0,0.0,1,0,0,0.2,0,0,4,1.6,0.02,83.13
Oriol Romeu Vidal,Southampton,Arsenal,2022-04-16,True,MC,90,0,0.0,0,0.02,3,0,1,1.9,0,1,0,1.6,0.02,83.42
Oriol Romeu Vidal,Southampton,Burnley,2022-04-21,False,DMC,90,0,0.52,0,0.0,2,2,0,2.4,0,0,2,1.8,0.02,83.68
Oriol Romeu Vidal,Southampton,Brighton,2022-04-24,False,MC,90,0,0.13,1,0.04,5,1,1,5.3,0,0,2,2.0,0.12,83.92
Oriol Romeu Vidal,Southampton,Crystal Palace,2022-04-30,True,MC,90,1,0.12,0,0.33,10,1,4,12.5,3,0,2,2.6,0.33,84.15
Oriol Romeu Vidal,Southampton,Brentford,2022-05-07,False,Sub,7,0,0.0,0,0.01,1,0,1,1.5,0,0,0,4.2,0.35,81.39
Oriol Romeu Vidal,Southampton,Liverpool,2022-05-17,True,Sub,19,0,0.0,0,0.0,1,0,0,0.3,0,0,0,4.2,0.35,79.24
Oriol Romeu Vidal,Southampton,Leeds United,2022-05-22,False,MC,90,0,0.0,0,0.0,1,0,0,0.0,0,0,3,3.8,0.35,79.6
Oriol Romeu Vidal,Southampton,West Ham,2021-09-11,True,MC,52,0,0.0,0,0.0,0,0,0,0.6,0,0,0,3.6,0.25,78.71
Oriol Romeu Vidal,Southampton,Manchester City,2021-09-18,False,DMC,90,0,0.0,0,0.06,3,0,1,2.6,0,1,0,2.6,0.02,79.06
Oriol Romeu Vidal,Southampton,Wolverhampton,2021-09-26,True,MC,90,0,0.01,0,0.16,2,1,2,4.4,0,0,1,1.2,0.0,79.39
Oriol Romeu Vidal,Southampton,Chelsea,2021-10-02,False,MC,90,0,0.0,0,0.02,1,0,1,3.9,0,0,3,1.4,0.0,79.71
Oriol Romeu Vidal,Southampton,Leicester City,2021-10-16,True,MC,90,0,0.0,0,0.0,3,0,0,1.2,0,1,0,1.4,0.0,80.0
Oriol Romeu Vidal,Southampton,Burnley,2021-10-23,True,MC,90,0,0.0,0,0.09,2,0,2,4.5,0,0,2,1.8,0.0,80.28
